ID	Task_duration_Pr_Slider	Working_time_Pr_Slider	mouse_dist__Pr_Slider	speed_mean__Pr_Slider	speed_sd__Pr_Slider	pos_accel_mean_Pr_Slider	pos_accel_sd_Pr_Slider	neg_accel_mean_Pr_Slider	neg_accel_sd_Pr_Slider	angle_mean__Pr_Slider	angle_sd__Pr_Slider	x_flips__Pr_Slider	y_flips__Pr_Slider	Pr_valence	Pr_arousal	Pr_MDBF_GS	Pr_MDBF_RU	Pr_MDBF_WM	Pr_stress	Task_duration_Con_Slider	Working_time_Con_Slider	mouse_dist__Con_Slider	speed_mean__Con_Slider	speed_sd__Con_Slider	pos_accel_mean_Con_Slider	pos_accel_sd_Con_Slider	neg_accel_mean_Con_Slider	neg_accel_sd_Con_Slider	angle_mean__Con_Slider	angle_sd__Con_Slider	x_flips__Con_Slider	y_flips__Con_Slider	Co_valence	Co_arousal	Co_MDBF_GS	Co_MDBF_RU	Co_MDBF_WM	Co_stress	condition	jahr	sex	schule
Kd4oBlErEPSI1Exa8DafJmiaO7s1	50.186	39.834	10124.243641502497	256.1478271484375	523.810302734375	4.91420841217041	12.995708465576172	-4.697167873382568	12.168572425842285	5.375116821620437	17.785430677437677	30.0	66.0	1.0	2.0	2.5	3.0	2.0	0.0	50.972	39.53	9831.15837659927	252.37220764160156	525.77734375	5.02485466003418	12.6123685836792	-4.970614433288574	14.391817092895508	5.492559392665574	19.908599836934094	31.0	88.0	1.0	3.0	2.25	3.25	2.25	0.0	1.0	1963.0	2.0	4.0
Kg9POGqCDiMX8QMc0NGTF6k7vXP2	38.106	29.185	10552.093808048512	362.0550231933594	542.6459350585938	5.3528313636779785	11.898542404174805	-5.226847171783447	10.223320007324219	6.1831514871985185	15.838047117393875	29.0	55.0	2.0	2.0	1.5	2.5	2.5	1.0	94.669	42.16	12938.642113337071	311.51177978515625	589.6929931640625	5.069344997406006	11.32314682006836	-4.898163795471191	10.717988014221191	6.504076099290052	19.561490230551374	48.0	59.0	2.0	3.0	1.75	1.5	2.5	2.0	0.0	1947.0	1.0	5.0
KlA1RtikeySnCB1FMNELDh1a3Xr1	31.6	25.23	9402.183031515793	373.7699890136719	748.4361572265625	6.432658672332764	17.670652389526367	-6.03994607925415	14.20130729675293	4.802548370067104	18.851444858256464	22.0	45.0	1.0	3.0	1.5	3.0	1.75	0.0	38.554	30.271	10073.75301824024	333.95501708984375	746.1092529296875	6.049941539764404	17.587642669677734	-5.834494590759277	16.458778381347656	5.2331583383583	19.153567468933748	29.0	69.0	2.0	2.0	1.5	2.25	1.75	1.0	0.0	1959.0	2.0	3.0
KrDDenVjjubMNurlq919jO87VPE3	33.492	26.52	9415.684751251394	356.24993896484375	659.7744140625	6.220096111297607	17.55963706970215	-5.901226043701172	14.001799583435059	5.898634359629147	20.08082623150085	25.0	48.0	1.0	3.0	2.5	3.75	2.25	1.0	31.769	25.823	9263.321482524392	360.9320983886719	648.9651489257812	6.073880195617676	14.621399879455566	-5.605650901794434	12.988723754882812	5.398604377179437	18.894023244179944	25.0	62.0	1.0	3.0	2.25	3.5	2.0	0.0	1.0	1981.0	1.0	6.0
KyjOLJHO1eahD7y7FrUSmLPKcv72	69.053	54.413	9756.168738554055	180.3191680908203	477.2403869628906	2.9073004722595215	9.218403816223145	-2.8748486042022705	8.920221328735352	3.479633108444057	14.195564590976815	31.0	50.0	2.0	3.0	2.75	3.75	2.75	0.0	42.958	35.524	11799.568110937547	334.4548645019531	773.8271484375	6.015125751495361	27.26851463317871	-5.869408130645752	29.499250411987305	4.663955324997571	15.960963459379593	25.0	59.0	2.0	4.0	3.0	3.75	2.5	0.0	1.0	1957.0	1.0	5.0
Kzy4JtUOmvY3JOckBK0kpjGPNiv1	31.391	25.078	9300.326205432584	371.4929504394531	741.5564575195312	6.022861957550049	14.891788482666016	-5.55881929397583	12.021289825439453	4.750482008435192	18.188673431011367	22.0	18.0	1.0	4.0	3.0	3.5	2.25	1.0	35.86	27.544	9901.46405958834	359.92236328125	697.4478759765625	5.536162853240967	12.4135160446167	-5.234798908233643	12.697805404663086	4.5291426062787705	17.63744068712339	23.0	25.0	1.0	1.0	2.5	3.25	2.25	1.0	1.0	1960.0	1.0	3.0
L5PCFbl5KYMlJuooQVQDhdaSubc2	42.5	34.099	9379.115178019587	275.6941833496094	448.6551513671875	5.013596057891846	11.778277397155762	-4.987781524658203	11.59565544128418	3.3320029471769006	14.688185450774066	21.0	25.0	0.0	4.0	3.0	4.0	3.0	0.0	45.23	35.971	9279.032699243027	258.8293762207031	432.798095703125	4.423525333404541	12.293609619140625	-4.311225891113281	11.315091133117676	2.9770322279728187	14.82793608677027	21.0	18.0	0.0	4.0	3.0	4.0	3.0	0.0	0.0	1982.0	1.0	3.0
L6AXSwn87lNO34kqlP8VZcXvaG33	40.238	32.47	9692.427692938429	298.7341003417969	668.6134643554688	7.076196670532227	24.279674530029297	-7.170621871948242	21.308494567871094	4.795482264202465	18.446901422976218	25.0	44.0	0.0	4.0	2.5	3.5	2.75	0.0	37.753	28.412	9684.221710953309	341.59515380859375	729.77734375	8.497859954833984	23.125450134277344	-8.266875267028809	21.798505783081055	4.720326274650593	19.027822658097058	26.0	42.0	0.0	4.0	2.75	3.75	2.75	0.0	1.0	1949.0	2.0	5.0
LHr4LLhbNNMmjMbGEh2GedkUURB2	42.855	34.127	10418.125771988656	307.3193359375	605.3034057617188	5.124415397644043	12.44257640838623	-5.091274261474609	11.977612495422363	5.464730737939709	17.904377587245484	32.0	49.0	0.0	4.0	3.0	4.0	3.0	0.0	37.544	28.845	9847.259405930326	342.096923828125	572.7708740234375	5.250793933868408	11.674971580505371	-4.998530387878418	10.721146583557129	5.168230912948664	19.054342334200722	23.0	45.0	1.0	4.0	3.0	4.0	3.0	0.0	0.0	1952.0	1.0	2.0
LM7DfPqmnwMVHz26YCBKejLSnBl2	39.246	32.511	9913.817718860217	305.2753601074219	616.8707275390625	4.440166473388672	10.805429458618164	-4.228460788726807	10.66781234741211	4.75199222674795	16.06434552055623	23.0	27.0	0.0	4.0	2.75	4.0	2.25	0.0	41.919	35.067	10417.324560195222	297.5528564453125	601.3862915039062	4.187999725341797	11.656598091125488	-3.9225308895111084	9.01500129699707	5.674556582326019	19.294257174631454	38.0	34.0	0.0	3.0	2.5	3.75	2.75	0.0	1.0	1942.0	2.0	5.0
LPcUzeorNWSwwBWRvrO5fwCgwwU2	40.566	32.944	10239.43655110669	311.98773193359375	672.9120483398438	4.755040168762207	12.518501281738281	-4.554072380065918	11.90485668182373	6.536425943027608	19.388750336624625	27.0	82.0	1.0	1.0	1.25	1.25	1.75	2.0	36.867	30.546	10716.17838946725	351.5806884765625	756.6522216796875	6.021123886108398	19.997241973876953	-5.686710834503174	18.131200790405273	6.550330847246095	20.003094364200912	33.0	75.0	1.0	1.0	1.5	1.5	1.5	2.0	1.0	1994.0	1.0	4.0
LPunlJMTU1O2UTPrir04iuhmiX23	36.568	26.873	9410.906047390457	354.4597473144531	796.2619018554688	5.693920612335205	17.728187561035156	-5.147218227386475	15.106892585754395	4.540789377767073	22.730908570066862	28.0	29.0	1.0	1.0	1.5	2.25	2.5	2.0	36.591	27.124	9283.793989519421	343.0818176269531	639.3419189453125	4.728832721710205	12.084552764892578	-4.324179172515869	10.324753761291504	4.223676522178386	21.47407773857968	26.0	37.0	1.0	1.0	1.25	2.75	2.5	2.0	0.0	1956.0	1.0	4.0
LUJKIt6thTf07ywR4KCUwn8mK7X2	44.229	34.948	9722.463126360115	281.9331359863281	584.0731201171875	5.424698829650879	16.85031509399414	-4.967433452606201	13.54377269744873	3.6223487034421487	17.32686404928099	25.0	42.0	2.0	4.0	2.0	1.5	2.0	1.0	63.603	53.349	12939.581248046043	242.79165649414062	669.6862182617188	5.114322185516357	24.099367141723633	-4.6963911056518555	16.52035903930664	3.9535521305108556	18.647708229138576	47.0	50.0	2.0	3.0	2.25	1.25	1.75	3.0	1.0	1983.0	2.0	2.0
LVf6ib6KbOcjoaq8EntIPLnIEsG3	34.169	27.182	10118.92484809253	378.1361999511719	885.1286010742188	6.548288822174072	18.21031379699707	-6.420151233673096	19.609373092651367	6.658683059848299	20.536505157886978	31.0	75.0	2.0	2.0	1.5	1.5	1.5	2.0	32.345	21.857	9476.792044102514	438.4359436035156	923.01416015625	7.5975165367126465	19.757291793823242	-7.268098831176758	17.501405715942383	6.526220921649679	19.420818865559642	20.0	54.0	2.0	2.0	0.75	0.5	1.25	3.0	1.0	1970.0	1.0	2.0
LXJ9XyUjEDPLZUgDXfft0JocF552	30.643	25.037	9140.12095695271	367.9598083496094	592.0511474609375	4.7577056884765625	9.07710075378418	-4.511078834533691	8.281376838684082	5.097064340142275	19.729616280904004	21.0	25.0	2.0	2.0	1.5	1.5	1.25	0.0	31.269	24.817	9113.239516112346	369.10650634765625	540.7299194335938	4.248349189758301	7.677164077758789	-4.063683032989502	6.700399398803711	4.653220277853945	20.396667525253076	21.0	28.0	1.0	1.0	1.5	1.75	1.5	1.0	1.0	1973.0	2.0	3.0
LZIM9DIfZbdcDIAtnZRfJ4iUvhQ2	33.758	27.037	9938.76745020526	367.8981018066406	624.4047241210938	5.070037364959717	10.928654670715332	-4.803657054901123	9.7545166015625	5.175006290050296	17.176081190688148	31.0	23.0	1.0	2.0	2.25	3.5	2.25	0.0	62.983	31.451	10096.619390547341	321.9072265625	488.75323486328125	3.9483625888824463	8.29721450805664	-3.7993743419647217	8.14034366607666	4.41881190508156	17.895346988206867	27.0	35.0	1.0	2.0	2.25	3.5	2.5	0.0	0.0	1963.0	1.0	3.0
LcvQ9kfa3mPQQJDtbtkik9R91F52	40.286	31.844	10075.061915101622	316.8258361816406	727.350830078125	5.9901509284973145	15.998089790344238	-5.972292423248291	17.317955017089844	5.961356030026735	18.042936794766486	26.0	77.0	0.0	4.0	2.25	3.25	2.0	0.0	42.389	33.091	9882.316672609202	301.51995849609375	650.4116821289062	5.592893600463867	15.04234790802002	-5.495235443115234	14.267309188842773	5.544586094799377	18.23549540353627	31.0	97.0	0.0	2.0	2.25	3.25	2.0	0.0	1.0	1951.0	2.0	3.0
LfYhWnydyfQI5QwhUlJTH3kEcyK2	45.692	37.168	10534.047574402395	285.5916442871094	647.6463623046875	4.487494945526123	14.872974395751953	-4.202167510986328	11.117804527282715	4.881684471724822	16.096765414375522	32.0	36.0	0.0	2.0	2.25	3.0	2.0	0.0	46.453	33.243	10099.52951859458	304.9375	622.1716918945312	5.478825569152832	14.43425464630127	-5.081325054168701	12.066328048706055	5.302088149320994	17.33695389652006	30.0	44.0	0.0	2.0	2.0	2.5	2.5	2.0	0.0	1946.0	1.0	5.0
LgtzD82zFPMuDs4yDMAbxECGRaf2	65.483	56.56	13425.638735727993	237.4118194580078	533.2068481445312	3.3409478664398193	9.833050727844238	-3.325819730758667	8.623947143554688	9.801474605407387	21.961345536967908	57.0	106.0	1.0	2.0	2.0	2.75	1.75	1.0	48.957	37.118	10064.543421294205	271.31805419921875	553.4954833984375	3.603644371032715	8.36306381225586	-3.6217288970947266	8.554944038391113	8.442970272479403	19.22038788391732	40.0	66.0	3.0	2.0	1.5	1.75	1.75	2.0	0.0	1940.0	2.0	3.0
LhLn3Y54d9TLjqjtiLyuMqnhVbe2	34.489	28.567	9262.23324958592	327.2295837402344	584.468994140625	4.913681983947754	12.371978759765625	-4.540828227996826	10.988153457641602	6.233593961864462	19.628950389874902	24.0	70.0	3.0	2.0	1.75	2.25	1.5	1.0	44.7	28.094	9430.179126599327	339.0931091308594	573.6661376953125	5.1642327308654785	12.052950859069824	-4.7189555168151855	10.45470905303955	6.643389239381313	16.702564860215123	21.0	52.0	2.0	1.0	1.75	2.0	2.25	1.0	0.0	1986.0	2.0	2.0
M4WTNoIgVmNn4sN9lH3mmnj6UVf1	35.809	29.164	9230.73007778923	318.1913146972656	859.9044799804688	5.442227363586426	16.569583892822266	-5.480344295501709	17.59605598449707	3.844430290317488	19.463833053402162	21.0	27.0	0.0	3.0	2.75	3.5	1.25	0.0	34.288	27.583	9449.529554427078	345.18829345703125	781.6414794921875	4.954346179962158	13.459031105041504	-4.785627365112305	12.36720085144043	3.827901487134312	19.307195012079507	21.0	31.0	1.0	3.0	2.5	3.5	1.0	0.0	0.0	1983.0	2.0	5.0
M6zAVGV3uGTfGT6Kn3eun9vAXvR2	31.084	24.505	9463.040321312736	387.9885559082031	741.2320556640625	5.666494369506836	15.321015357971191	-5.402909755706787	11.146729469299316	6.594719189451279	23.283888720692037	33.0	53.0	0.0	3.0	2.25	3.5	2.75	0.0	30.72	22.996	9569.696152274813	421.1087341308594	848.2734985351562	6.711915016174316	17.341175079345703	-6.479259967803955	15.117586135864258	6.780389773517352	23.01298404314153	33.0	47.0	1.0	3.0	1.25	2.0	2.5	2.0	0.0	1967.0	1.0	4.0
MRPzYOViI4N76t87va2WwrMLH0h2	30.839	25.209	9812.281440970874	390.07281494140625	771.2992553710938	5.711066246032715	14.708739280700684	-5.659836769104004	12.97288703918457	6.4493611759289715	20.42282713059536	24.0	48.0	3.0	1.0	1.0	0.0	1.75	3.0	31.972	24.472	9526.508493113895	391.7955322265625	720.4915771484375	5.557365894317627	13.299016952514648	-5.241149425506592	12.829947471618652	5.557180699084613	19.9955457083872	24.0	49.0	3.0	1.0	1.5	0.5	1.75	4.0	0.0	1981.0	2.0	5.0
MRRExdybBLR6118Uc1zkaVPuqPn1	32.336	25.803	9186.394435702648	358.7734680175781	612.7374267578125	4.920094013214111	12.179544448852539	-4.520660400390625	9.84026050567627	5.380946217099299	18.932801332544674	19.0	39.0	0.0	4.0	3.0	4.0	2.5	0.0	34.331	27.557	9372.352411574524	341.8071594238281	620.6109619140625	5.266360282897949	14.17211627960205	-4.868520736694336	12.119013786315918	5.283576963206417	20.016114374735608	23.0	45.0	0.0	4.0	3.0	4.0	2.5	0.0	1.0	1972.0	2.0	4.0
MRn4ILK1c3V1x3dXnraeKPvnP4U2	95.335	72.574	12377.68951351408	172.01986694335938	589.9913940429688	2.9264822006225586	13.468209266662598	-2.982048273086548	13.300240516662598	4.377287343827086	15.71634137013909	56.0	54.0	2.0	3.0	2.25	3.0	2.5	0.0	46.498	38.021	10408.89832952937	273.9544372558594	629.0595703125	4.59601354598999	11.437037467956543	-4.620753765106201	12.884175300598145	4.2230521272233945	15.70172078095757	31.0	37.0	2.0	3.0	2.0	2.5	2.5	1.0	0.0	1934.0	2.0	6.0
MSdhkFO00RPB5itjn5NlR2jOzLE2	44.285	36.602	10707.462105730097	293.5159606933594	503.40521240234375	6.263065338134766	16.525922775268555	-5.882972240447998	15.603671073913574	4.157984513404025	17.64600628918022	29.0	31.0	0.0	3.0	3.0	4.0	2.5	0.0	42.073	33.759	9295.352946583644	276.8946228027344	456.35052490234375	5.601382255554199	14.018680572509766	-5.4318528175354	12.968388557434082	3.7720733784305804	17.28353401744008	21.0	28.0	0.0	3.0	2.0	3.75	2.0	0.0	1.0	1963.0	1.0	3.0
MWVR11pmDYQFwVHDp6WfCnpwEpP2	43.432	36.625	9593.822056059387	264.40185546875	479.95037841796875	3.8717684745788574	8.860703468322754	-3.992856025695801	8.450469017028809	5.635852044535657	19.508732566394237	28.0	79.0	1.0	4.0	2.5	3.25	2.25	0.0	44.737	33.829	9380.586090884732	277.3269958496094	451.0290222167969	3.96586012840271	9.313847541809082	-3.8970370292663574	7.920806407928467	5.075042960865195	19.360572479417815	29.0	37.0	1.0	4.0	2.5	3.0	2.25	1.0	0.0	1945.0	2.0	2.0
MY3jH81jeIMIXIDdZbR1ZcEzQXq1	37.508	30.545	9343.445090626125	306.2420654296875	636.9322509765625	5.902287006378174	15.887227058410645	-5.698122024536133	16.202566146850586	3.967766788793317	16.06148385492246	19.0	38.0	1.0	3.0	2.25	3.0	2.5	0.0	36.069	28.094	9325.875806588298	333.0075378417969	586.8111572265625	6.506332874298096	16.506956100463867	-6.118977069854736	13.675992965698242	4.709522991713063	16.290378663882343	19.0	42.0	1.0	3.0	2.25	3.25	2.5	0.0	1.0	1963.0	2.0	4.0
Mh4dWE7pCxY1taJyvnRieQoeLhr1	46.847	37.926	9769.211419786257	260.5122985839844	720.1090698242188	4.224884510040283	14.639822006225586	-4.120294094085693	13.536931037902832	4.7861616565836655	18.016044897566594	30.0	49.0	0.0	2.0	1.75	2.5	2.5	1.0	44.158	34.694	9843.696551714622	283.9664611816406	643.9957275390625	4.710176944732666	13.109724044799805	-4.380906105041504	11.2542724609375	5.501587768376676	18.00952886426359	27.0	60.0	1.0	2.0	1.75	2.25	2.5	1.0	1.0	1952.0	2.0	5.0
MhYHT6CJ6ff58l97bv5l0tHVYLf2	62.124	50.888	11798.898017118767	232.44480895996094	487.64697265625	3.4697179794311523	8.627181053161621	-3.4743354320526123	8.749195098876953	5.226341329520247	16.967574587688674	32.0	55.0	3.0	3.0	1.0	0.0	2.0	4.0	58.108	44.135	10299.325760446227	233.62428283691406	529.8375244140625	2.8157050609588623	7.85826301574707	-2.85863995552063	7.777102470397949	3.8419817098575475	15.422271217215311	27.0	26.0	4.0	0.0	0.75	0.0	1.0	4.0	1.0	1965.0	1.0	3.0
MiduiCUIM6PcQ53BJNmGRvCglx02	34.799	28.91	9455.327925062651	330.72149658203125	712.3619384765625	5.220143795013428	15.572385787963867	-4.99807596206665	13.231610298156738	3.9844374469709267	16.84173710880874	23.0	31.0	1.0	2.0	2.5	2.75	2.0	2.0	37.933	30.573	9694.690480596222	320.90997314453125	786.8872680664062	5.9720306396484375	18.17843246459961	-6.0603346824646	18.580041885375977	5.25205874199265	19.25796759272073	25.0	35.0	1.0	3.0	2.0	2.5	2.0	1.0	1.0	1960.0	1.0	4.0
MjfRbULRrQbcWxvca0fSodaClhJ3	36.488	27.2	10187.709796910585	378.795654296875	812.6830444335938	8.415472984313965	34.71747589111328	-7.977222442626953	24.3095760345459	5.279502428718168	19.570380183484577	23.0	21.0	0.0	4.0	2.5	3.75	3.0	0.0	34.877	27.9	9183.52966153392	329.6905212402344	703.9852294921875	6.622376441955566	26.149036407470703	-6.218663215637207	23.265625	4.490997536307386	18.52403346664184	24.0	17.0	0.0	4.0	2.75	3.75	3.0	0.0	1.0	1965.0	1.0	3.0
MsKTvdhAkzesiObUQXanbmWKzsx1	48.447	39.422	11387.711251279954	288.8815612792969	775.1810913085938	5.858891010284424	18.9814453125	-5.786399841308594	17.09627914428711	7.445914878345145	21.69146239774577	49.0	60.0	1.0	3.0	2.5	2.5	2.25	2.0	41.723	31.286	10376.383422246876	331.7788391113281	750.9097290039062	5.9030938148498535	15.480795860290527	-5.644294738769531	13.908784866333008	6.472855220550602	19.775151316622946	35.0	40.0	1.0	3.0	2.5	3.0	2.25	1.0	1.0	1943.0	2.0	3.0
MuEiIwFl0QQcBPjQ42XOLiIwsY72	38.584	32.675	9861.313803743169	303.93939208984375	635.2760620117188	5.404160499572754	13.994633674621582	-5.154563903808594	14.668846130371094	6.9289674855731045	20.858163743437775	36.0	61.0	0.0	4.0	3.0	3.75	2.75	0.0	36.247	28.302	9669.809814023378	345.4737548828125	628.2634887695312	4.682268142700195	12.861650466918945	-4.366037368774414	11.993391990661621	7.008332646636485	19.27208703414834	25.0	62.0	0.0	4.0	3.0	3.75	2.75	1.0	1.0	1967.0	2.0	5.0
MzbYdsy11uUhlSxLFrS71UfXZdV2	28.053	22.743	10528.943888571474	465.7794494628906	1025.4766845703125	8.585246086120605	21.233224868774414	-8.523993492126465	23.292818069458008	7.090463067634947	19.327988730197603	27.0	27.0	2.0	1.0	1.5	1.5	1.25	1.0	36.307	27.606	10962.72524762759	397.848876953125	943.3644409179688	7.4951395988464355	20.221214294433594	-7.666539192199707	22.68182373046875	6.920882611300728	18.870049192698445	27.0	42.0	2.0	2.0	1.5	1.75	1.75	1.0	1.0	1982.0	2.0	5.0
N0pmln9qWdTYnB2kPcIygRh0rKh1	35.314	30.548	9856.629765240814	326.59478759765625	658.2067260742188	4.543020248413086	11.7095365524292	-4.359102249145508	10.712124824523926	7.40199037854539	23.6071470400006	43.0	63.0	1.0	4.0	2.75	3.75	2.75	0.0	32.376	24.767	9657.448825995616	395.71600341796875	653.82666015625	5.181278705596924	11.15196704864502	-4.844875335693359	11.066567420959473	5.859687429653534	17.823516709111143	28.0	57.0	1.0	4.0	2.25	3.0	3.0	0.0	1.0	1953.0	1.0	4.0
N2jMpEGxS9eP08CbqA1Mp4NTaYO2	32.04	23.703	9688.395066891571	416.7051696777344	961.6314697265625	8.097818374633789	25.107168197631836	-7.446846961975098	21.223068237304688	4.9871672881668525	20.25460853958941	23.0	28.0	0.0	3.0	2.25	3.5	2.5	1.0	28.527	20.787	9802.381913955654	479.8033752441406	1107.5548095703125	10.202796936035156	27.804868698120117	-9.76954174041748	24.649534225463867	5.712729302784793	24.141739705724124	26.0	39.0	1.0	3.0	2.25	2.75	1.25	1.0	0.0	1978.0	2.0	5.0
N7DmZYHR75XOzwwrR1peon2J7Si1	38.234	29.528	9798.01506598654	335.6634216308594	845.2692260742188	5.823516368865967	18.49762535095215	-5.761000633239746	19.67320442199707	6.8870295805586546	21.15260250944498	31.0	63.0	2.0	2.0	1.25	1.75	1.75	2.0	39.075	32.268	10990.058894231814	341.0943298339844	849.8218383789062	5.595609188079834	16.18488121032715	-5.543004989624023	16.15753173828125	6.743851248083266	21.767475673379938	31.0	64.0	3.0	0.0	1.0	1.75	2.0	3.0	1.0	1961.0	2.0	5.0
NE7FcOfyJDZ2w1Gnmeg9Qa7J9MZ2	55.32	43.39	10607.908616883218	247.01148986816406	689.031494140625	4.934104919433594	17.692075729370117	-4.920323848724365	15.879125595092773	5.761742272823677	18.429980147040222	36.0	59.0	1.0	4.0	2.5	2.75	3.0	0.0	64.392	54.595	11040.019079221376	204.10462951660156	626.4430541992188	3.834481954574585	15.341957092285156	-3.7987771034240723	16.116455078125	6.238305695624001	19.329994847334895	53.0	55.0	0.0	4.0	2.25	3.5	2.75	0.0	1.0	1951.0	2.0	2.0
NFNcquvjnUUXi5MYRII6s3FIjag2	31.087	24.569	9280.980547266325	383.82879638671875	622.6907958984375	5.072166442871094	12.145805358886719	-4.5895891189575195	8.672843933105469	3.621208489307755	17.201873535860933	19.0	26.0	0.0	3.0	3.0	4.0	3.0	0.0	29.53	22.404	9408.534231767788	420.6811828613281	640.953369140625	5.427569389343262	10.630387306213379	-5.101542949676514	9.993377685546875	4.815055654403946	20.759076687889745	21.0	31.0	0.0	3.0	3.0	4.0	3.0	0.0	0.0	1969.0	1.0	5.0
NKviT4qPhzfUGXtn9OaHPHmowW53	45.647	37.951	12570.079763461736	333.3354797363281	928.8638916015625	6.650979518890381	24.299013137817383	-6.393580436706543	20.554950714111328	5.337271700404952	18.609463182719928	34.0	34.0	2.0	1.0	2.0	2.25	0.75	1.0	41.444	32.716	9769.142473940172	299.85089111328125	666.1795043945312	5.502388000488281	18.329090118408203	-5.3714799880981445	14.636801719665527	5.403113512315403	17.72956946528086	21.0	28.0	3.0	1.0	1.5	1.5	1.25	3.0	1.0	1975.0	2.0	4.0
NLv4PxlFbDRgAi31bG8JkXMhro23	30.335	26.348	9519.767801533962	363.4886474609375	919.6448974609375	9.10138988494873	30.91107940673828	-8.301352500915527	25.003997802734375	6.833437970173324	22.14277304709975	29.0	45.0	2.0	4.0	2.5	3.5	2.5	1.0	26.739	22.099	10461.350469350231	473.7930603027344	974.7283325195312	11.442891120910645	28.315570831298828	-10.878412246704102	29.33661460876465	6.857731477101776	24.342377702686036	30.0	50.0	2.0	3.0	2.25	3.0	2.0	1.0	0.0	1975.0	1.0	5.0
NMJsISaf4ydI4Pr7iCSGunlsgFI2	38.583	29.944	11125.307239250813	376.4909362792969	917.321044921875	6.575314044952393	26.178325653076172	-6.59365177154541	27.49117088317871	4.933391855624428	18.30467163600041	25.0	41.0	1.0	3.0	1.75	2.75	1.5	0.0	39.371	29.148	9362.54387507713	321.9028625488281	537.868408203125	4.658537864685059	10.201122283935547	-4.604597568511963	9.974592208862305	4.36128005588315	16.149901702978987	22.0	29.0	1.0	3.0	2.0	2.75	1.5	1.0	0.0	1969.0	1.0	2.0
NP43W1lDaAfHuz3OEsQOgSyLSSZ2	51.024	41.164	10265.482051053918	250.04220581054688	466.8853454589844	4.3030595779418945	9.906764030456543	-4.166419506072998	10.142812728881836	5.116120057290688	18.36966113248381	39.0	69.0	3.0	1.0	1.25	1.0	1.5	3.0	43.088	35.055	9467.798237514955	270.8955383300781	504.6062316894531	4.852684497833252	10.790740013122559	-4.607364177703857	9.929689407348633	4.330843537119637	16.74469520606702	25.0	63.0	3.0	1.0	1.25	1.0	1.5	3.0	1.0	1949.0	2.0	6.0
NRN2UuaNxNb3Ebtfx5IU71jwKZX2	33.658	28.48	10330.750563180167	365.7550354003906	749.7509155273438	8.240683555603027	21.502178192138672	-8.160528182983398	22.38566780090332	6.233832450111918	20.86462906333704	35.0	47.0	2.0	2.0	1.75	1.75	2.0	1.0	36.89	31.5	11013.370653269167	352.31512451171875	783.9818115234375	7.2973198890686035	21.203289031982422	-7.014593601226807	19.327482223510742	5.801845366717059	19.032746270115204	35.0	46.0	2.0	3.0	1.5	1.5	1.25	2.0	0.0	1982.0	1.0	4.0
NUK6p8bMR9NIoM1Ld22uaySHxNu2	55.974	45.845	10591.491112203565	233.7303466796875	551.5517578125	4.444862365722656	13.033662796020508	-4.270503520965576	12.212940216064453	4.561750550207615	17.3371219903882	27.0	43.0	1.0	3.0	2.25	3.0	2.5	0.0	56.524	45.107	9543.096389549672	213.7072296142578	536.52294921875	3.649657726287842	13.21480941772461	-3.4644649028778076	10.65541934967041	5.165601385114672	17.404394268651497	29.0	52.0	1.0	2.0	1.5	2.5	2.5	2.0	0.0	1948.0	2.0	2.0
