ID	Task_duration_Pr_FollowBox	Working_time_Pr_FollowBox	mouse_dist__Pr_FollowBox	speed_mean__Pr_FollowBox	speed_sd__Pr_FollowBox	pos_accel_mean_Pr_FollowBox	pos_accel_sd_Pr_FollowBox	neg_accel_mean_Pr_FollowBox	neg_accel_sd_Pr_FollowBox	angle_mean__Pr_FollowBox	angle_sd__Pr_FollowBox	x_flips__Pr_FollowBox	y_flips__Pr_FollowBox	In_target_ratio__Pr_FollowBox	Pr_valence	Pr_arousal	Pr_MDBF_GS	Pr_MDBF_RU	Pr_MDBF_WM	Pr_stress	Task_duration_Con_FollowBox	Working_time_Con_FollowBox	mouse_dist__Con_FollowBox	speed_mean__Con_FollowBox	speed_sd__Con_FollowBox	pos_accel_mean_Con_FollowBox	pos_accel_sd_Con_FollowBox	neg_accel_mean_Con_FollowBox	neg_accel_sd_Con_FollowBox	angle_mean__Con_FollowBox	angle_sd__Con_FollowBox	x_flips__Con_FollowBox	y_flips__Con_FollowBox	In_target_ratio__Con_FollowBox	Co_valence	Co_arousal	Co_MDBF_GS	Co_MDBF_RU	Co_MDBF_WM	Co_stress	condition	jahr	sex	schule
3rqsH5wkVZM9XVvuFzMYWNJUhHZ2	25.523	1.013	291.9121187380859	290.4598388671875	259.8153076171875	5.45719051361084	5.38926887512207	-5.0723419189453125	5.264913558959961	7.571394284270193	11.493388181157076	1.0	1.0	0.37777777777777777	0.0	4.0	3.0	4.0	2.75	0.0	28.831	24.985	7478.9728642209875	299.4583740234375	294.4283447265625	5.784981727600098	8.637788772583008	-5.493913650512695	8.638717651367188	7.610030181421208	9.957289032596309	13.0	9.0	0.6637362637362637	0.0	4.0	3.0	4.0	3.0	0.0	1.0	1969.0	1.0	3.0
42IbLK5mCyXDYxurCgy1W90y2lQ2	25.611	25.008	7105.122895459946	284.1481018066406	219.02626037597656	7.115657329559326	9.411462783813477	-6.920064449310303	8.875955581665039	8.629406951532673	16.34765474664654	33.0	29.0	0.5263565891472868	1.0	3.0	2.25	3.75	2.0	0.0	26.08	25.017	7020.4434756381615	280.7615966796875	185.3169403076172	7.297475337982178	8.973274230957031	-6.779399871826172	8.561931610107422	7.7046006924872	12.325533260447399	21.0	22.0	0.7054845980465815	1.0	3.0	2.25	3.75	2.25	0.0	0.0	1966.0	1.0	5.0
43kl8zPi7hcFnUB4ydZw7KPJnc72	25.874	24.995	5005.350279690574	200.2941436767578	608.5283203125	4.471945762634277	34.99579620361328	-4.201184272766113	45.279869079589844	4.130385705199203	11.33650688566176	11.0	15.0	0.3509015256588072	1.0	4.0	2.0	2.25	2.25	1.0	26.471	25.111	7205.462482291134	286.9559020996094	161.50564575195312	3.0258805751800537	2.9715445041656494	-2.9553487300872803	2.8038651943206787	6.198705489183444	8.459912602041374	11.0	9.0	0.6454989532449407	1.0	4.0	2.5	3.0	2.25	1.0	1.0	1955.0	1.0	4.0
49KpB6ZupuODFl4JjF6zSVHu4VA3	25.502	24.983	8252.258061229573	330.42071533203125	438.1068115234375	6.310142517089844	11.6111421585083	-6.783681869506836	13.699581146240234	9.754067355520645	16.75526601570598	51.0	47.0	0.6053702196908055	1.0	3.0	2.0	3.25	2.5	0.0	26.306	25.067	7474.442491315328	298.202392578125	292.6840515136719	5.531330585479736	8.911940574645996	-5.585514545440674	8.816239356994629	8.252256137156817	14.455554129391066	45.0	31.0	0.548926014319809	1.0	3.0	2.25	3.25	2.5	0.0	0.0	1944.0	2.0	4.0
49XDehZzlIeBy3Kqxw4fKBCx2Kw1	25.739	24.98	7155.537048412691	286.50799560546875	149.38099670410156	3.5218441486358643	3.8675239086151123	-3.5807442665100098	3.706029176712036	6.569697440053286	8.625484086600073	13.0	9.0	0.8123229461756374	1.0	3.0	2.25	3.25	2.5	0.0	26.338	24.981	7012.563373563469	280.7833251953125	138.84397888183594	3.2743945121765137	3.4741435050964355	-3.116525888442993	3.250539779663086	6.5056086005950755	8.187926061043205	10.0	12.0	0.874826147426982	1.0	3.0	1.5	3.25	2.25	0.0	0.0	1964.0	1.0	3.0
4J3MqvwhpoOk44S1bzvoLdM87yj1	26.143	24.974	7274.6855036614415	291.4537353515625	180.29721069335938	3.880352735519409	5.046061038970947	-4.127710342407227	4.500488758087158	7.056852822692218	8.627398042464124	13.0	14.0	0.7437845303867403	1.0	2.0	1.25	1.75	1.25	2.0	34.842	24.975	6895.444283582232	276.2597961425781	127.719970703125	3.3280584812164307	2.9156582355499268	-3.4438512325286865	3.15317702293396	7.210706629627739	9.046979226320763	11.0	10.0	0.6541865214431586	1.0	1.0	1.5	2.25	1.5	1.0	1.0	1965.0	2.0	4.0
4J9AQBO1JJTy6mHODZQnXVbNHAK2	27.271	25.181	6891.922936588736	273.81500244140625	227.4586639404297	6.803081512451172	8.456441879272461	-7.037501335144043	8.919925689697266	7.1801545242214235	10.57039846408444	11.0	12.0	0.10142630744849446	1.0	2.0	2.5	3.25	3.0	1.0	27.028	25.193	6901.229241162851	274.02142333984375	230.8858184814453	7.145298480987549	8.418221473693848	-7.359970569610596	9.133934020996094	7.912956898533925	11.290029018995881	11.0	12.0	0.17795918367346938	2.0	2.0	2.5	3.25	2.75	1.0	1.0	1942.0	2.0	4.0
4P83FJH6c7Zrhl4OsQV3aMVCgF22	26.16	25.033	7221.490601482074	288.62872314453125	341.4126892089844	5.008643627166748	8.351629257202148	-4.673275470733643	7.270366668701172	5.605634087307645	10.266193239464815	15.0	12.0	0.3510540788267644	3.0	1.0	2.5	3.5	2.75	0.0	26.914	25.033	7767.693847154456	310.45941162109375	374.04754638671875	5.157412052154541	9.799286842346191	-5.168737411499023	9.478275299072266	6.111113880735179	10.312592812531609	16.0	18.0	0.4099099099099099	1.0	3.0	3.0	3.5	3.0	0.0	1.0	1958.0	2.0	4.0
4RbQRaIruEhWcfZLNydOO34Is1a2	29.141	25.074	7476.024842231456	298.2655029296875	196.46658325195312	4.014313697814941	4.04115104675293	-4.112700939178467	4.0132036209106445	6.771384128112342	9.73944035639671	11.0	11.0	0.5700416088765603	0.0	4.0	3.0	4.0	3.0	0.0	28.602	25.074	7424.048615462154	296.1918640136719	196.21311950683594	4.416232109069824	4.170694828033447	-4.542690753936768	4.820677757263184	7.968989911415627	11.207942583480627	14.0	13.0	0.6715686274509803	0.0	4.0	3.0	3.75	3.0	0.0	0.0	1951.0	2.0	5.0
4TaO3NEwWZVgw4u1YcBb3ydOdQn2	25.707	25.075	7697.358467971142	307.09588623046875	486.5903625488281	7.641085147857666	16.365589141845703	-7.624450206756592	16.971683502197266	7.413752794341837	15.738993556496627	27.0	22.0	0.42485207100591715	2.0	1.0	2.25	2.25	2.75	1.0	26.173	25.125	7155.220085431405	284.9549865722656	424.058837890625	7.219278335571289	15.31002140045166	-6.721275329589844	13.46125602722168	6.842591262185445	12.920129013225765	23.0	13.0	0.3123569794050343	3.0	1.0	2.0	1.5	2.5	3.0	1.0	1962.0	1.0	5.0
4UCxwZHR5SfJyAiXyiIFBblJ8ZF2	25.903	25.105	7287.909589394001	290.4128112792969	257.47784423828125	6.454115867614746	8.585816383361816	-6.44438362121582	8.134139060974121	8.10498398771277	12.591256742173865	20.0	25.0	0.5332805071315373	1.0	1.0	2.25	2.75	1.75	2.0	26.332	25.241	7328.8247484065305	290.4805603027344	227.11705017089844	4.527890205383301	5.561187744140625	-4.712316036224365	6.118049144744873	7.567700484890614	10.43725916938813	12.0	16.0	0.6666666666666666	1.0	1.0	2.0	3.0	1.5	0.0	1.0	1973.0	2.0	4.0
4g0hQogAkLUJfPxpIn3MbK6PzMF2	29.211	24.967	7163.5449436479985	287.0010070800781	94.20013427734375	2.397716760635376	1.9383646249771118	-2.3956305980682373	1.9684276580810547	6.177055270437906	6.312566315399356	10.0	10.0	0.8626925653047556	1.0	2.0	1.5	2.75	1.75	0.0	26.316	24.975	7123.208537510682	285.38494873046875	100.1965103149414	2.4377777576446533	2.3427817821502686	-2.4044394493103027	2.1823103427886963	6.209648570360659	6.472200600470171	11.0	10.0	0.9190635451505017	1.0	1.0	0.5	1.25	1.5	2.0	0.0	1987.0	2.0	4.0
4hQjxllvSxdzQy0Hbz3yopoZu1i2	26.734	25.047	7120.079226901713	284.405029296875	199.7266845703125	4.478386402130127	4.777316093444824	-4.8468403816223145	5.471397399902344	8.27759553833518	11.453922119121064	17.0	16.0	0.4738330975954738	2.0	2.0	2.25	3.0	2.0	1.0	25.95	25.081	6901.849995129483	275.193359375	175.57943725585938	4.725795745849609	5.038674831390381	-4.55543851852417	4.834197998046875	7.383183608168739	10.64086328313928	13.0	12.0	0.5923520923520924	2.0	2.0	1.25	2.25	1.75	2.0	0.0	1972.0	1.0	5.0
4kQ13rpE3oSp0OhQ7i05qq1Waq63	26.002	25.142	7111.625450903989	282.8808898925781	279.6563720703125	3.915412664413452	5.468654155731201	-4.027698993682861	5.832289695739746	7.378349809650632	13.156019581888573	15.0	21.0	0.4934965570007651	2.0	2.0	1.5	2.5	1.25	1.0	26.165	25.159	7214.482510996925	286.8011474609375	220.9645233154297	3.6941964626312256	4.604385852813721	-3.7800989151000977	4.705234527587891	6.051079399642331	10.10996626791781	16.0	12.0	0.7396199859254047	2.0	3.0	1.5	2.25	1.5	1.0	0.0	1964.0	1.0	4.0
4kbokk5nj3XwC4C5FrwPWAIvf5r2	25.714	25.103	7163.80653726399	285.4674987792969	287.1413879394531	5.099264144897461	7.197577476501465	-4.975857734680176	7.058049201965332	7.422532211050846	11.864003221115794	10.0	21.0	0.26013513513513514	0.0	4.0	3.0	4.0	2.75	0.0	26.635	25.137	7238.733645791673	288.1087951660156	276.47314453125	4.977794647216797	6.830689907073975	-4.967529773712158	6.781705379486084	6.818099031502076	10.05394278872572	14.0	13.0	0.37110016420361247	0.0	4.0	3.0	4.0	2.75	0.0	1.0	1963.0	1.0	6.0
4qqj5yNpEyU67RxM4LwAcL3ZYxy2	25.971	24.98	7208.8971416471	288.6445617675781	166.95269775390625	4.978207588195801	5.293376922607422	-5.314271450042725	6.013756275177002	8.094952459683542	9.452713698168354	10.0	12.0	0.5830508474576271	1.0	3.0	2.5	3.0	2.25	1.0	26.248	24.978	7034.011445047754	281.64208984375	176.74893188476562	5.080061435699463	5.3441290855407715	-5.175719261169434	5.313003063201904	7.804188534363494	8.936748549492096	12.0	11.0	0.5272978576364893	1.0	3.0	2.5	3.0	2.25	2.0	0.0	1972.0	2.0	5.0
4x8rbqGKI8dsRdmreeTbqlAMmde2	27.764	24.984	6956.920385278741	278.55535888671875	183.20025634765625	5.5301923751831055	5.859403133392334	-5.1951398849487305	5.3301615715026855	9.007093629867903	11.648162430216358	13.0	11.0	0.6505190311418685	3.0	2.0	1.5	2.25	2.0	0.0	26.351	25.007	7061.59044124842	282.4071350097656	176.46554565429688	5.187558174133301	5.260010242462158	-4.9438042640686035	4.894145965576172	9.339809267695838	12.397586767999028	11.0	10.0	0.7770077456176111	3.0	3.0	2.0	2.5	2.5	0.0	0.0	1991.0	1.0	3.0
4z0cZSSRjxZued1aqznVWV2IUMu2	25.549	24.977	6974.983247463769	279.27862548828125	121.54700469970703	5.179462909698486	5.559988975524902	-5.143520832061768	4.883073806762695	7.501313871593499	8.091419828320982	10.0	10.0	0.9295302013422819	0.0	3.0	2.25	3.5	2.5	0.0	26.05	24.974	7042.843483175951	282.1651916503906	112.72734832763672	4.778921604156494	4.422194004058838	-4.811184406280518	4.435168266296387	7.260124091212489	8.018017197068254	12.0	10.0	0.898453261600538	0.0	3.0	2.25	3.5	2.5	0.0	1.0	1965.0	2.0	3.0
4zMb6XkjBiXT8JBlhzKL4NdGPlW2	26.075	24.981	8012.481866141168	320.820068359375	371.1883850097656	5.704929828643799	9.208182334899902	-5.3908305168151855	9.20920467376709	8.456052597968819	15.160998675399766	20.0	45.0	0.33305578684429643	1.0	3.0	2.25	3.75	3.0	0.0	26.295	24.981	7952.558960715194	318.4208068847656	311.7880859375	5.730947017669678	9.411827087402344	-5.505481719970703	7.474313259124756	7.6767715497445055	13.652883261594575	23.0	30.0	0.3715415019762846	1.0	2.0	2.5	3.75	3.0	0.0	0.0	1958.0	1.0	5.0
52QF7msWW0Y3EiFVL11deUD7fcn2	25.682	24.995	7024.139558076831	281.0780334472656	173.41989135742188	5.091363906860352	5.009753227233887	-5.1199951171875	5.3083014488220215	7.825175466285142	10.448772146895479	11.0	10.0	0.815807560137457	2.0	2.0	1.75	2.25	1.5	1.0	26.869	25.062	7004.379971019397	279.615966796875	143.18516540527344	5.022171497344971	4.840303897857666	-4.958448886871338	4.959821701049805	7.224969468308159	8.752137349337938	10.0	11.0	0.8899521531100478	2.0	2.0	1.25	1.5	1.5	2.0	0.0	1997.0	2.0	4.0
5Bz0tD3fK4PJkqCusRwoqOu1O0E2	26.63	25.001	6937.6292001390575	277.6162109375	143.6570587158203	4.1606059074401855	3.702177047729492	-4.164377212524414	3.6736538410186768	10.293736752241127	10.953501035846918	13.0	10.0	0.763283378746594	1.0	3.0	2.75	3.25	2.5	0.0	28.789	25.0	6852.524392100444	274.2106628417969	127.14334106445312	4.334622859954834	4.034688949584961	-4.388626575469971	3.792302131652832	10.104527812743838	10.659581770376283	10.0	10.0	0.8114285714285714	1.0	3.0	2.25	3.5	1.75	1.0	1.0	1979.0	2.0	5.0
5CH0a6x8yGQe3xlDT0g7saI72C42	26.965	25.055	9891.760933605026	394.88067626953125	624.1890258789062	8.01421070098877	17.50143814086914	-7.92834997177124	23.131000518798828	8.45551457721984	14.55222223555205	25.0	27.0	0.21243115656963021	2.0	1.0	2.75	3.0	2.0	1.0	27.44	25.023	7962.893283225296	318.2611389160156	346.9810485839844	6.787654876708984	13.938678741455078	-6.5202717781066895	13.786747932434082	8.114303391522888	11.912959438324977	15.0	15.0	0.2898773006134969	3.0	2.0	2.5	2.5	2.5	3.0	0.0	1971.0	2.0	5.0
5CWMoJb3LBPNXjNkCpUCg1aiq163	25.686	24.999	7124.196818555676	285.0819091796875	156.3982696533203	4.614560604095459	4.806154727935791	-4.626490116119385	5.010193347930908	7.634367129422892	9.281633739704331	15.0	18.0	0.8378006872852234	3.0	2.0	1.5	1.5	2.75	2.0	27.242	25.0	7174.0320354781115	287.07611083984375	147.65481567382812	4.684268474578857	4.878201484680176	-4.471221446990967	4.437160491943359	7.812219743657194	8.455501475796032	20.0	16.0	0.9242219215155616	2.0	3.0	1.5	1.75	2.25	2.0	0.0	1975.0	1.0	5.0
5FTfBsNdHJU19P6IlKPBzwrs5sq2	25.721	25.024	7277.310855764068	290.8597412109375	200.84788513183594	5.72627067565918	5.561699867248535	-5.8132147789001465	5.694723129272461	10.144440387569977	12.899592170990774	13.0	13.0	0.8929817758821249	1.0	2.0	1.5	2.0	2.5	1.0	25.841	25.016	7226.05725442887	288.9844970703125	168.46621704101562	5.427249431610107	5.033453941345215	-5.656768321990967	5.401664733886719	11.32970510721133	12.390112836752168	10.0	10.0	0.9104638619201726	1.0	2.0	1.5	2.25	2.5	1.0	0.0	1983.0	1.0	2.0
5MWzqu0lvfOB2Nt2JWURL5tiCSZ2	26.009	24.995	7164.680039899236	286.7018737792969	225.57652282714844	5.377363681793213	5.8877763748168945	-5.220707416534424	6.0046067237854	9.31268359335754	13.430806859543132	13.0	16.0	0.6456273764258555	1.0	4.0	2.75	3.75	2.5	0.0	27.372	24.996	7309.636459021556	292.5024719238281	212.30325317382812	5.477718353271484	5.666418075561523	-5.27523946762085	5.566316604614258	9.93708332349217	13.787939039703906	11.0	14.0	0.5781592403214025	1.0	3.0	3.0	3.75	3.0	0.0	1.0	1950.0	2.0	2.0
5Pf7eIR0lRZIOChCbksb7YmUill1	26.037	25.0	7527.524636747532	301.22149658203125	350.3876037597656	5.046046733856201	7.847381591796875	-4.810891628265381	7.062816619873047	9.999402574042183	17.15421014295646	30.0	34.0	0.15883668903803133	2.0	2.0	1.75	1.75	1.75	2.0	27.337	24.985	7473.998361979289	299.2591857910156	376.8687744140625	4.317781925201416	6.270566940307617	-4.281062126159668	6.444366455078125	9.924046902086548	18.520063344262216	30.0	35.0	0.22587064676616916	2.0	3.0	1.75	1.0	1.5	2.0	1.0	1973.0	1.0	3.0
5RdjD0OZbMYMIXLVCWzWcOwxDfT2	26.103	25.006	7742.286613174228	309.6295471191406	370.8589782714844	6.920430660247803	10.106236457824707	-7.330486297607422	10.733577728271484	15.277284010841226	24.624276541705665	61.0	45.0	0.36045002163565554	2.0	1.0	2.0	2.25	1.75	1.0	26.075	25.001	7316.906422126362	292.79339599609375	261.3743591308594	5.206538200378418	5.800563812255859	-5.5335845947265625	6.896580696105957	11.836633519989597	15.337414128634464	27.0	21.0	0.5041478129713424	1.0	2.0	2.25	2.75	2.0	1.0	1.0	1987.0	2.0	5.0
5ScJnvKYFge4YTnDZnuVfLkAQ8q2	29.109	24.961	7025.310940450236	281.4627685546875	223.10165405273438	5.326320648193359	6.163485050201416	-5.347537040710449	6.343555927276611	10.343442357035695	12.30170040771935	13.0	9.0	0.5765702187720536	2.0	2.0	2.25	3.0	1.25	1.0	26.47	24.964	7494.006727796841	300.24066162109375	203.95399475097656	5.515533447265625	5.9584550857543945	-5.678894996643066	6.016290664672852	9.285156100836756	10.522895460176997	11.0	13.0	0.623587570621469	2.0	2.0	1.75	1.75	1.75	2.0	1.0	1981.0	2.0	4.0
5T5PIC1JP0OKbn1QEaSacFm74kl1	25.735	24.984	7099.068244120602	284.24700927734375	248.94822692871094	5.056623935699463	6.6784749031066895	-5.024896144866943	6.666808128356934	9.367314914652	14.060378721628329	11.0	13.0	0.3726235741444867	2.0	2.0	2.0	2.25	2.75	1.0	29.48	24.984	6866.57189107167	274.93780517578125	245.2380828857422	5.331721305847168	7.354093551635742	-5.436948776245117	6.691459655761719	9.465496588314664	14.787423105758087	15.0	10.0	0.4663133989401968	2.0	2.0	1.5	2.0	2.5	2.0	0.0	1952.0	2.0	5.0
5XGY6qcKxcU8mWGwnuCTohHHFpC3	25.8	24.976	7057.228540224758	282.5717468261719	147.9526824951172	5.096099853515625	4.992944717407227	-5.167816638946533	5.092750072479248	6.890691559189706	8.054640795149837	17.0	13.0	0.8047781569965871	2.0	2.0	1.75	2.25	1.75	2.0	26.14	24.977	7061.330988573113	282.7359924316406	123.08578491210938	5.871516227722168	4.8975629806518555	-5.926530838012695	4.8141255378723145	5.771490786075597	7.847889626997359	11.0	10.0	0.8084962913014161	2.0	2.0	1.75	2.25	1.75	2.0	1.0	1972.0	2.0	5.0
5bv9MNZL0Bg11I5FeBKo9KHxb7y1	26.429	24.981	13959.197952582716	558.9268798828125	947.84326171875	12.992661476135254	42.79159164428711	-12.76368522644043	37.63555908203125	17.041120173718067	31.472243327693896	138.0	118.0	0.11523283346487766	2.0	1.0	1.5	1.75	2.5	2.0	26.148	24.981	7991.997333921233	319.99993896484375	395.8280944824219	5.528496265411377	11.5020170211792	-5.176812648773193	8.999135971069336	14.297479773557276	24.70843497972249	69.0	76.0	0.15793413173652696	2.0	1.0	1.5	1.75	1.75	2.0	1.0	1960.0	1.0	3.0
5ehDYDTgIicewWwg6CW2j80SQxt2	25.743	24.969	18096.963303619617	725.0386352539062	277.6656494140625	8.432153701782227	8.068608283996582	-8.481952667236328	8.30963134765625	4.484131434545743	5.041632789554265	26.0	25.0	0.032	0.0	4.0	1.5	2.75	2.5	0.0	25.967	24.487	15267.302155786225	623.664306640625	264.1554260253906	8.180928230285645	7.813106060028076	-8.174371719360352	8.411420822143555	4.853394607612193	5.185137803667519	21.0	20.0	0.01990391214824983	1.0	4.0	2.25	3.25	2.5	0.0	1.0	1959.0	1.0	3.0
5g8VaCeNjiMqILFpexVfU8lWWV32	26.181	24.923	8160.780438650414	327.5448913574219	403.1953125	5.742591381072998	9.856431007385254	-5.619929790496826	8.951101303100586	10.918779531222425	20.10893316471495	44.0	51.0	0.17493692178301093	1.0	1.0	1.5	1.75	1.25	1.0	26.579	24.975	7590.395260927964	304.1023864746094	380.43377685546875	6.234582901000977	19.452407836914062	-6.708706855773926	18.346418380737305	9.335859154933159	17.054891386847	49.0	44.0	0.2208872458410351	1.0	1.0	1.75	2.25	1.25	4.0	1.0	1942.0	2.0	5.0
5m9RzLQ0mcM9NNCPXgkZOHJ7HOF2	25.668	25.0	7384.274421386918	295.4891662597656	297.31072998046875	6.474537372589111	8.242866516113281	-6.570927619934082	8.309706687927246	9.186851862084179	14.19909460006105	13.0	14.0	0.5977011494252874	2.0	3.0	2.25	3.5	2.25	0.0	26.489	25.0	7274.293993385758	291.08819580078125	339.84686279296875	7.317065715789795	11.350852966308594	-7.206551551818848	11.108222961425781	8.563050465342737	13.265823895579244	19.0	14.0	0.6342723004694836	2.0	3.0	2.25	3.5	2.25	0.0	0.0	1971.0	1.0	5.0
5qKcJPxOenb6ePBMNR5l1kwTTiP2	25.881	25.009	8750.069666578802	349.93280029296875	527.0601806640625	7.929577827453613	17.941177368164062	-8.535351753234863	17.060514450073242	9.737082817874729	15.754777220228759	23.0	28.0	0.520392749244713	1.0	2.0	2.25	3.5	2.25	1.0	26.398	24.993	7219.309909923475	288.8879699707031	225.23745727539062	5.790750980377197	6.775745868682861	-5.447096824645996	5.971108913421631	9.057758841166656	12.074260354229219	18.0	10.0	0.684322033898305	1.0	2.0	2.25	2.75	3.0	2.0	1.0	1954.0	2.0	6.0
5qkDQVy1RVNw8eV9agkd6Xh7WV43	25.653	24.921	7493.347282267333	300.7564392089844	320.7275390625	7.419307708740234	11.714253425598145	-7.329154968261719	10.097817420959473	10.220222204384338	17.371547542661833	52.0	28.0	0.21157167530224524	3.0	1.0	0.75	0.75	0.75	3.0	26.186	24.971	7252.2887603770205	290.55645751953125	336.2552795410156	7.615749359130859	13.182181358337402	-7.363443374633789	11.473560333251953	10.98677445647778	17.456273763907053	34.0	33.0	0.2448474855729596	3.0	1.0	0.5	0.5	1.5	3.0	1.0	1954.0	2.0	3.0
5tC0pJTjBWOlf4zOkQA0us0AItV2	29.354	24.998	6975.7913043904355	279.143310546875	188.15740966796875	4.208834171295166	4.7885613441467285	-4.156470775604248	4.023326873779297	9.607158688267234	12.684940353969548	18.0	12.0	0.6539020843431895	1.0	2.0	2.75	3.75	2.25	0.0	25.943	24.998	7143.226205613013	285.8433837890625	174.42710876464844	4.128026485443115	4.508275985717773	-4.137718677520752	3.8996262550354004	7.8660109025373925	9.429767083346006	12.0	13.0	0.7156908665105386	2.0	3.0	2.0	2.25	2.25	1.0	0.0	1990.0	2.0	4.0
5vVjJagX5PUALriRaFmLmLyoSt52	26.187	24.912	7257.1520582349485	291.4518737792969	301.30426025390625	5.025571823120117	7.150766372680664	-5.189814567565918	7.613770484924316	8.922562408215795	14.168049573594628	42.0	22.0	0.416796267496112	3.0	1.0	1.75	2.75	2.5	0.0	26.884	25.114	7229.915793721068	287.92974853515625	235.03671264648438	4.4694013595581055	5.668156623840332	-4.583907127380371	5.704643726348877	8.715327100789255	13.44161824186308	39.0	16.0	0.45780433159073936	3.0	2.0	1.5	1.25	2.75	2.0	1.0	1946.0	2.0	5.0
5xBZctQJDpbWt8UCuO7pyQ3wWJ93	26.278	24.984	7138.811144913613	285.8382873535156	162.71424865722656	3.9511959552764893	4.205985069274902	-3.9813671112060547	4.820305347442627	6.7236813183151884	8.938069921274787	11.0	10.0	0.902557014512785	1.0	2.0	1.75	2.0	1.75	1.0	26.247	24.883	7016.252849833592	282.11712646484375	138.74285888671875	4.068439483642578	3.983199119567871	-4.211532115936279	4.052404403686523	6.283045155983645	8.982922265574148	11.0	10.0	0.9443690637720489	1.0	2.0	2.0	2.5	1.5	2.0	0.0	1983.0	2.0	5.0
64BLpsnDkmb35Zzwf6V5ro01niC2	25.721	25.033	7070.326632403594	282.58697509765625	83.12109375	2.1946046352386475	1.8499512672424316	-2.2852354049682617	1.9267640113830566	5.249234711921476	5.696117748803794	11.0	11.0	0.946	0.0	4.0	2.75	4.0	3.0	0.0	27.346	25.082	7228.075082106691	288.2007751464844	102.40086364746094	2.6644604206085205	2.2970163822174072	-2.691047430038452	2.269240140914917	5.313816512732395	5.929103650304563	11.0	10.0	0.7458416500332667	1.0	4.0	2.75	4.0	3.0	1.0	1.0	1982.0	2.0	4.0
64MQRlOFM8dvv26Xwa8XABwHVRP2	25.655	24.936	7111.433270725674	285.25604248046875	287.5495300292969	4.647101879119873	6.926236629486084	-4.7184224128723145	7.30668830871582	6.9551117562108455	12.851499598893753	17.0	13.0	0.4707724425887265	2.0	2.0	2.0	3.0	2.0	2.0	25.867	24.965	7082.399478922005	283.7499694824219	229.46209716796875	4.1743574142456055	5.568812370300293	-4.304851531982422	5.860012531280518	6.498251235752034	10.263029049513358	11.0	18.0	0.6204311152764761	2.0	2.0	2.5	3.0	2.0	2.0	0.0	1981.0	1.0	5.0
