ID	Task_duration_Pr_PointClick	Working_time_Pr_PointClick	mouse_dist__Pr_PointClick	speed_mean__Pr_PointClick	speed_sd__Pr_PointClick	pos_accel_mean_Pr_PointClick	pos_accel_sd_Pr_PointClick	neg_accel_mean_Pr_PointClick	neg_accel_sd_Pr_PointClick	angle_mean__Pr_PointClick	angle_sd__Pr_PointClick	x_flips__Pr_PointClick	y_flips__Pr_PointClick	total_dev_ideal_line__Pr_PointClick	mean_dev_ideal_line__Pr_PointClick	sd_dev_ideal_line__Pr_PointClick	Pr_valence	Pr_arousal	Pr_MDBF_GS	Pr_MDBF_RU	Pr_MDBF_WM	Pr_stress	Task_duration_Con_PointClick	Working_time_Con_PointClick	mouse_dist__Con_PointClick	speed_mean__Con_PointClick	speed_sd__Con_PointClick	pos_accel_mean_Con_PointClick	pos_accel_sd_Con_PointClick	neg_accel_mean_Con_PointClick	neg_accel_sd_Con_PointClick	angle_mean__Con_PointClick	angle_sd__Con_PointClick	x_flips__Con_PointClick	y_flips__Con_PointClick	total_dev_ideal_line__Con_PointClick	mean_dev_ideal_line__Con_PointClick	sd_dev_ideal_line__Con_PointClick	Co_valence	Co_arousal	Co_MDBF_GS	Co_MDBF_RU	Co_MDBF_WM	Co_stress	condition	jahr	sex	schule
8U605FceHePqR91NbqLsS7HJLVD2	22.721	19.666	4569.120947213614	235.94737243652344	597.8751220703125	5.019896984100342	16.192293167114258	-4.921429634094238	16.34174156188965	7.630556854332392	22.348052958617007	32.0	24.0	9070.043534652295	11.887344082113101	16.660274069730605	1.0	3.0	2.25	2.75	2.75	2.0	22.442	18.454	3960.9902181200514	215.21270751953125	487.2237854003906	4.0869269371032715	10.141854286193848	-4.202687740325928	13.1586332321167	7.598898153056469	17.99938028252652	22.0	20.0	6289.189740972468	8.167778884379828	10.76832511147993	2.0	2.0	1.75	2.0	2.75	2.0	1.0	1958.0	2.0	3.0
8W1NTUAdjNcjITgViQy5T8hDa7E2	25.49	22.684	3734.330726594256	165.19932556152344	333.2640075683594	3.56451416015625	10.411629676818848	-3.4950478076934814	10.69529914855957	5.822868493381972	15.197069404376888	16.0	14.0	7630.557114112202	7.415507399525949	7.429144949360666	0.0	2.0	3.5	3.5	2.5	0.0	26.388	21.66	3917.0323433326566	184.28758239746094	309.1323547363281	3.7773470878601074	8.247321128845215	-3.8780059814453125	8.710875511169434	7.293723588210391	19.523259545824093	21.0	22.0	8804.627034533367	7.590195719425316	8.468424778216134	0.0	2.0	2.0	2.25	2.75	0.0	1.0	1970.0	2.0	2.0
8WPhAzal2mTgdYyCFPlGIL2BMl72	23.045	20.206	3946.0368156273016	198.09422302246094	369.5586242675781	3.114534616470337	8.190463066101074	-2.7566702365875244	6.048271656036377	5.05001299146309	14.755035572220836	19.0	19.0	6280.907579822074	8.568768867424385	8.246884195213212	0.0	4.0	3.0	4.0	3.0	0.0	22.716	18.258	3840.330448701852	213.88641357421875	424.9875793457031	3.471667528152466	8.776243209838867	-3.2264769077301025	8.141887664794922	5.859771477777496	16.356455392084456	27.0	18.0	7008.376502466523	9.394606571670941	12.085255350099189	0.0	4.0	3.0	4.0	3.0	0.0	0.0	1958.0	1.0	2.0
8WsgmKpfMdW7vfn3l0NEfWnM2B42	23.877	20.733	3966.002963707783	193.84178161621094	398.02197265625	3.478095769882202	8.96889591217041	-3.315941333770752	8.505182266235352	8.792000138166944	20.45850172179411	25.0	21.0	10583.927279554826	10.956446459166486	13.591267812328514	1.0	3.0	2.5	2.75	2.5	0.0	28.422	20.653	3885.330015649032	192.8682098388672	365.1924743652344	3.103209972381592	7.540387153625488	-2.998652458190918	6.835695266723633	7.088289328356625	18.147719021630106	24.0	20.0	8041.573624589281	8.759884122646277	9.057146321374146	1.0	3.0	2.25	2.75	2.25	2.0	1.0	1943.0	2.0	5.0
8bAy8RujqPeDJf1ZEZgq5htUFdy2	15.144	12.729	4254.578959013803	338.87530517578125	526.9431762695312	6.562300205230713	13.34959602355957	-6.3159074783325195	11.750658988952637	9.521319295697484	20.20250996809285	21.0	22.0	5586.09559547772	8.980861085977041	10.499054830925635	1.0	4.0	2.5	3.25	2.0	0.0	16.077	13.237	4133.622930909685	318.21575927734375	453.3917541503906	5.811609745025635	10.095550537109375	-5.814813613891602	10.207738876342773	10.770241158514832	20.36948376128573	27.0	18.0	7753.6092694957715	11.538109031987755	12.63521935821896	2.0	4.0	2.25	2.0	3.0	3.0	0.0	1998.0	2.0	4.0
8tnNy472YbOOlk5uiDqyPCxwofc2	19.681	16.705	4387.310697966701	267.8455810546875	521.0126953125	6.465492248535156	16.022024154663086	-6.014144420623779	14.67334270477295	9.670734505589955	21.20786494441793	45.0	30.0	6725.607746523237	8.919904173107742	10.556397331067197	0.0	4.0	2.25	3.5	2.75	0.0	25.866	19.518	7014.883101128384	365.9302978515625	899.106201171875	8.727326393127441	24.819730758666992	-8.288808822631836	24.598657608032227	9.631281166240212	21.44848782052925	47.0	48.0	17208.775245307086	18.44456082026483	26.35098751841649	0.0	4.0	2.25	3.5	2.75	0.0	1.0	1958.0	2.0	4.0
8uNtlcAuvSYUtaG0KvulNpm60XM2	23.369	19.378	4182.199626009482	220.40577697753906	400.3688659667969	3.303194046020508	7.439858913421631	-3.1324915885925293	8.31395149230957	8.02618331571846	21.08605645971545	32.0	30.0	7830.92470603638	8.701027451151532	13.305214316623521	0.0	4.0	2.75	3.75	2.75	0.0	23.305	19.177	4550.844775877023	248.47637939453125	434.1841125488281	4.028456687927246	9.710733413696289	-3.6332223415374756	8.700968742370605	10.411518573562537	24.063122744373956	39.0	33.0	10970.397325002823	10.70282665853934	16.520001027906606	1.0	4.0	2.75	3.5	3.0	2.0	1.0	1944.0	1.0	3.0
8uSTsB9wipdKgRsJHJsdGcFku8C3	24.483	19.706	4232.055460098024	217.195556640625	491.4707336425781	6.698849201202393	19.039203643798828	-6.32423734664917	17.439361572265625	7.750834994952338	18.02248756088191	28.0	20.0	8105.358533184455	10.485586718220512	11.062753036564247	2.0	2.0	2.75	3.75	3.25	0.0	23.465	18.918	4375.7366107456455	235.4445343017578	466.8392639160156	6.602148532867432	16.750185012817383	-6.312712669372559	16.126340866088867	8.51008798314993	20.252430551412576	28.0	24.0	8987.434392201647	10.81520384139789	12.49852431546106	2.0	2.0	3.0	4.0	2.75	0.0	1.0	1954.0	2.0	5.0
8v9ACyox1xWGr1GfiudMBDC5hPz2	25.063	20.854	5820.112031643097	279.14208984375	492.2763366699219	6.845120429992676	14.889596939086914	-6.8428955078125	15.045971870422363	19.35747988160549	37.783215768317106	113.0	46.0	17008.209001856303	13.573989626381726	21.180228970039554	2.0	1.0	1.5	2.5	1.5	0.0	22.042	16.953	4395.445402729914	267.6070251464844	496.3912353515625	5.255138874053955	11.916047096252441	-5.17578649520874	11.026277542114258	11.098921802080511	27.469738671205466	47.0	30.0	7889.77960092761	10.259791418631483	11.664759591280415	2.0	1.0	1.5	2.0	1.5	2.0	0.0	1955.0	1.0	3.0
8vwLqzD3NNd8Se26CL44arlrtkD3	25.299	21.599	4454.353946446387	209.27197265625	445.81591796875	4.618842601776123	12.407743453979492	-4.5658369064331055	11.406076431274414	7.885867570720173	19.944572263771306	29.0	26.0	6979.190759109528	7.187632089711151	8.820970031255598	0.0	3.0	2.0	2.75	2.5	0.0	22.793	17.873	4147.70419256456	238.9918975830078	483.5138244628906	4.452638626098633	11.783401489257812	-4.4578447341918945	10.945931434631348	7.907970085979815	19.269004947689446	25.0	16.0	8095.973401275276	10.339685059099969	12.962288529607505	1.0	3.0	2.25	3.0	2.5	0.0	0.0	1954.0	1.0	2.0
8zWuXQwwr5XMHghZ3zsSiHCJBAb2	24.767	21.77	4831.584551603131	224.93409729003906	568.1788330078125	5.166152477264404	15.970147132873535	-5.130776405334473	18.01800537109375	9.629031640412627	23.082952960132086	39.0	40.0	10194.012909822593	10.234952720705415	10.676708750985256	0.0	2.0	2.5	2.5	2.5	1.0	23.222	17.79	5148.335240745037	295.88134765625	548.345947265625	5.998114585876465	12.724934577941895	-6.004819393157959	14.030756950378418	9.438040781884279	22.659292707056714	38.0	31.0	10639.659043246531	13.233406770207129	16.056977494007956	2.0	1.0	1.5	1.5	2.25	2.0	0.0	1964.0	2.0	5.0
8zwGrpXSMYMHlpnJBC1IlX3fY4c2	18.911	15.126	3780.7834233988187	254.85565185546875	442.7194519042969	4.091136932373047	9.608833312988281	-3.855043888092041	8.678114891052246	6.59120847432919	17.779870161118758	26.0	17.0	5823.2708626271415	9.317233380203426	11.075421615851916	0.0	3.0	1.25	2.0	2.0	0.0	20.511	15.799	3712.4983584485653	239.1303253173828	399.40472412109375	3.3969051837921143	7.4219183921813965	-3.206442356109619	6.567213535308838	7.761672850375973	17.390042250057864	21.0	14.0	6274.513390154152	9.727927736673104	10.993172179920492	2.0	1.0	1.0	1.75	1.75	1.0	1.0	1971.0	1.0	5.0
91ASfZCXZRRWsrXRcUJt1Qp77Ni2	22.657	19.597	3742.9936479610565	194.64344787597656	374.0749816894531	3.7581863403320312	9.511372566223145	-3.669039249420166	9.16707706451416	5.8813653681447	14.637555355026956	11.0	14.0	4563.704147040722	6.26882437780319	7.573444585480594	0.0	0.0	1.5	1.75	2.0	0.0	31.857	18.766	3961.3985787105576	218.80136108398438	421.8163757324219	4.735537052154541	11.536297798156738	-4.6873779296875	12.254335403442383	6.701889106327131	17.07224299898473	17.0	23.0	5756.28585246536	7.141793861619553	7.342423740353094	1.0	0.0	2.25	2.75	1.75	3.0	1.0	1963.0	2.0	4.0
97e97paYPaTNY7iSCtJ8MW2fr7R2	29.991	22.771	6261.135854269622	276.24688720703125	685.7598876953125	6.641269683837891	20.160667419433594	-6.218852996826172	17.212297439575195	6.759642049201711	18.90362212339039	40.0	34.0	18623.906480412807	18.24084865858257	25.81243043226625	1.0	4.0	3.0	4.0	3.0	0.0	30.257	25.274	6822.379023419023	276.8260803222656	657.4976806640625	6.46844482421875	17.401241302490234	-6.1818528175354	16.958009719848633	7.4962291079942505	20.587264617669828	43.0	47.0	15559.789349809036	16.65930337238655	23.14772033186783	0.0	4.0	3.0	4.0	3.0	0.0	1.0	1961.0	1.0	2.0
9CbYsubFj8U5l8Evq0n5twI5Ckx2	18.538	15.423	3622.039103364643	240.02911376953125	411.3481140136719	4.369136810302734	11.228593826293945	-3.922755241394043	8.36031723022461	6.980620811636963	17.873223809539933	15.0	12.0	5141.935213217168	8.744787777580218	9.670520307365798	0.0	3.0	2.5	3.75	2.25	0.0	19.937	16.839	4049.2042331343546	243.41473388671875	423.6347351074219	5.070847988128662	12.423333168029785	-4.5285162925720215	10.23340892791748	7.682459251707103	16.841202840190803	19.0	20.0	9494.93075339494	13.006754456705396	14.3643420745401	0.0	3.0	2.5	3.75	2.25	0.0	1.0	1963.0	1.0	3.0
9EgwTdSZwEgA5VOjQnRvkUPUHTm1	17.186	14.853	3674.3265392068683	252.0114288330078	373.1070556640625	3.9976460933685303	7.912927627563477	-3.764305830001831	6.714365482330322	6.631693260794076	18.178157381291665	18.0	16.0	3978.4647768829554	6.543527593557492	5.632302134026867	0.0	2.0	1.75	1.75	1.75	0.0	18.444	14.562	4208.016316960851	295.2994079589844	511.7822570800781	5.2830023765563965	11.179362297058105	-5.125894069671631	10.222736358642578	8.974016498100662	20.286889464396417	29.0	21.0	8341.458975828295	12.468548543839006	13.404089830583931	1.0	2.0	2.0	2.0	1.5	0.0	0.0	1987.0	1.0	5.0
9G86uiBnATSN2ppi7AgxeKYOHLh1	28.198	24.643	4309.810492445666	178.12815856933594	335.52142333984375	2.5638561248779297	6.162148475646973	-2.494771718978882	5.663261890411377	9.429206711601234	20.9145656202359	34.0	28.0	16987.140127696985	12.63924116644121	18.153316703658444	1.0	3.0	1.0	1.0	2.25	3.0	26.162	21.882	5614.8285647906905	266.2318115234375	442.2737731933594	4.092942237854004	8.686392784118652	-3.90440034866333	7.714667320251465	9.210320342017233	20.68995377430441	42.0	27.0	19247.582822054155	17.04834616656701	22.992242507437187	2.0	2.0	1.0	1.0	2.5	3.0	0.0	1968.0	2.0	4.0
9IAM62TXpGgTnxH1PJtai2yuBpu2	13.887	12.126	4335.91840578022	359.5289306640625	599.1325073242188	7.605764389038086	15.989973068237305	-7.481324195861816	16.835847854614258	8.050559388681277	18.755875837424476	19.0	20.0	8392.691478917106	13.98781913152851	16.984506699302376	2.0	2.0	2.0	2.0	2.5	2.0	16.158	13.038	4146.177969482989	321.4091491699219	545.1223754882812	7.2883992195129395	18.287572860717773	-6.4453349113464355	13.32158374786377	9.51076529508602	19.025166154896684	19.0	18.0	8813.514513051232	13.273365230498843	19.16732871954058	2.0	2.0	1.5	1.75	2.5	2.0	1.0	1987.0	1.0	4.0
9IOxd0SsMwX0nsb0wus7tO9XyAE3	16.847	14.833	3583.0557078219545	245.24679565429688	402.36199951171875	3.46085262298584	7.978538990020752	-3.0507190227508545	6.9665727615356445	8.23828629463493	18.15531876829471	21.0	18.0	4549.192971617273	6.769632398239989	7.736243371388292	0.0	2.0	2.5	3.25	2.0	0.0	17.313	14.344	3904.548540650643	277.804931640625	399.3720703125	4.095426082611084	7.794589519500732	-3.673583507537842	6.095539569854736	8.915772224457713	19.243750110709293	25.0	18.0	5203.523602035054	7.708923854866747	8.999414834352576	1.0	2.0	2.75	3.0	2.0	0.0	1.0	1972.0	2.0	5.0
9MGrKJ977xMeQM16pfpbiaBMtEn1	22.64	19.116	3891.6432993490416	212.13645935058594	340.6888732910156	2.9400062561035156	6.358354568481445	-2.94211483001709	6.628468036651611	6.689423762264303	15.943232429665228	22.0	14.0	5119.26050467744	7.08058161089549	6.833863295529108	0.0	2.0	1.5	3.0	2.5	2.0	21.184	16.469	3902.634099584905	237.1701202392578	373.3562927246094	3.491079330444336	6.788048267364502	-3.3485870361328125	7.0542426109313965	7.144043366474403	18.040703024351405	20.0	14.0	6322.249034732422	8.73238816951992	10.062531620761291	0.0	2.0	2.0	3.5	2.0	0.0	0.0	1962.0	1.0	3.0
9UdP22PvPDWYmth6x5ZChugogVg1	17.328	15.176	4572.26667355778	306.34954833984375	500.6471252441406	5.409754753112793	12.22408676147461	-5.289916038513184	10.920992851257324	8.135305344665085	20.79846865608625	29.0	21.0	8980.662816473554	13.015453357208049	22.89723923029335	0.0	4.0	2.25	3.25	2.5	2.0	21.264	17.026	4932.816699445655	295.46673583984375	547.8997192382812	5.484441757202148	12.027403831481934	-5.429386138916016	13.548255920410156	7.221693934589264	18.85800456208465	24.0	23.0	9561.229027365509	12.663879506444383	13.664367462259888	0.0	4.0	2.25	3.5	2.5	0.0	0.0	1953.0	1.0	5.0
9UwRI8RJDgUFiTVVtU4Fxuho25w2	14.794	12.978	3876.7625180893706	299.1329345703125	579.3876953125	7.8751349449157715	18.288816452026367	-7.528085708618164	18.950925827026367	9.417194172206315	19.27167200976092	24.0	18.0	5814.990404092359	8.877847945179175	11.287591678396696	1.0	3.0	2.75	3.0	1.25	1.0	16.032	12.41	3856.9232180700874	317.0508117675781	503.22216796875	6.177372932434082	12.765835762023926	-5.995418548583984	11.062342643737793	8.907028644330277	20.687041441920083	25.0	22.0	5013.192329463982	8.468230286256727	8.442863603660136	2.0	3.0	2.25	2.25	1.75	2.0	1.0	1997.0	1.0	4.0
9Z2onVcWztXWKh84QzlpDFWAh1S2	22.296	19.148	3984.2695772734296	211.81655883789062	358.0188903808594	3.8244683742523193	7.998554706573486	-3.462222099304199	7.122195720672607	7.153755378384522	17.245952207674428	21.0	14.0	8414.232224131827	10.597269803692477	15.229769787361297	2.0	2.0	1.5	1.75	2.75	3.0	24.003	19.491	3787.9197724884843	197.5962371826172	375.61273193359375	3.3677878379821777	8.201837539672852	-3.2499473094940186	7.921229839324951	6.8648643634396525	18.234182097841888	23.0	22.0	6727.2813423431035	8.046987251606582	8.90078733128632	1.0	1.0	1.75	2.25	2.25	2.0	1.0	1955.0	2.0	3.0
9aIFBsoUPyVfbIdwaK1nqYf9sJg2	23.695	20.262	3884.0621844596635	194.98304748535156	312.8429260253906	2.9777891635894775	6.210541725158691	-2.8628056049346924	5.732516765594482	8.880884507546257	22.191471949598665	25.0	24.0	9923.30396653586	8.996649108373399	12.101268951844988	0.0	2.0	2.25	3.5	2.75	0.0	26.932	21.637	4075.2527336183475	191.7314910888672	331.697021484375	2.8095953464508057	6.617767333984375	-2.7842941284179688	6.495791435241699	7.8507085489706165	19.561807451944205	23.0	28.0	9575.38097806853	9.341835100554663	11.223617835159555	0.0	2.0	1.5	2.25	2.25	0.0	0.0	1944.0	2.0	5.0
9ag9YF0P28WzBJRuavxtaGG49Nu2	14.525	13.041	4031.7755643449195	313.6348571777344	529.3134155273438	6.532578468322754	15.58973503112793	-6.104221343994141	15.382628440856934	9.67695836498227	22.07215708233638	27.0	20.0	7536.702469974505	11.198666374404912	14.801126890771416	1.0	4.0	3.0	3.5	2.25	0.0	15.041	13.335	4670.750674528232	355.86669921875	694.4953002929688	8.796162605285645	21.342578887939453	-7.983312606811523	19.6207218170166	10.77332746674014	23.255152436127993	31.0	22.0	5347.897203698769	7.818563163302294	12.119942976830844	0.0	4.0	2.5	2.75	2.0	1.0	0.0	1991.0	2.0	5.0
9fmizvcrhLVp9I1RgrUGnAHyBB93	18.728	16.211	3821.1581571297265	237.41275024414062	327.6191101074219	3.674342393875122	6.888032913208008	-3.5259335041046143	6.210573196411133	7.092194236811475	15.433614370508552	19.0	18.0	8143.883019397397	9.992494502328094	10.082466500660413	1.0	2.0	2.0	3.25	2.0	0.0	23.137	18.893	3769.6276495383954	200.88609313964844	363.8033447265625	3.314772844314575	8.63900089263916	-3.1079704761505127	7.144895076751709	7.363442122746151	17.11579007579122	23.0	16.0	6153.271965697322	7.163296816876976	7.473608891368495	1.0	2.0	2.25	3.0	2.0	1.0	1.0	1964.0	2.0	6.0
9iTALb65RtZGuKPzVm6QDhxSITI3	24.616	21.527	3961.795759690295	186.65704345703125	353.8030700683594	2.795297861099243	7.055289268493652	-2.854590654373169	7.857585430145264	7.993261189059174	17.958530684482124	22.0	20.0	8760.838339002119	9.450742544770355	10.377576517891676	2.0	1.0	1.25	1.0	2.5	3.0	22.903	17.963	3829.185833593191	218.74813842773438	382.08502197265625	3.5389938354492188	8.221074104309082	-3.5872201919555664	8.130069732666016	8.990034672402924	21.305591392303246	22.0	13.0	6526.897009487876	7.696812511188533	8.104536731749999	2.0	1.0	1.25	1.0	2.75	2.0	0.0	1955.0	1.0	5.0
9qcUbEWL3DQgrpRfwiExJSE0qc52	27.778	24.655	4364.084629301	179.59197998046875	411.4679260253906	5.651656627655029	17.84119415283203	-5.500687122344971	18.1751708984375	6.6123019279114565	18.68485780393786	32.0	26.0	12554.868615984478	11.01304264560042	12.052621547297074	1.0	1.0	2.0	2.5	2.0	1.0	31.54	23.907	4260.82127309902	184.33143615722656	425.3870849609375	5.420431137084961	16.16363525390625	-5.533621788024902	16.465618133544922	6.805120095719299	20.741652400350226	28.0	22.0	10050.091606162456	9.82413646741198	8.642430251821207	2.0	3.0	1.75	1.75	1.5	2.0	0.0	1963.0	1.0	3.0
A0gtP8dmPbXkGGJaWUOrStgU80c2	13.832	11.976	4117.309248452935	345.701904296875	619.87939453125	6.784384250640869	14.40499496459961	-7.007874965667725	14.53406047821045	8.765003542554267	20.268119913260293	22.0	17.0	5419.945519342393	10.343407479661055	11.123343754131076	1.0	3.0	1.5	2.0	2.5	2.0	14.172	11.965	3704.9345757275805	311.8631896972656	456.01727294921875	5.2737274169921875	10.162376403808594	-4.874783515930176	8.098625183105469	8.647789957868802	19.522880150017052	17.0	22.0	5022.623787681381	8.571030354405087	8.674018170769035	1.0	2.0	1.0	1.5	2.0	3.0	1.0	1978.0	1.0	5.0
A0xFGPXQgrdJhtKrIJ0m8KZtucg2	25.961	21.074	4119.77823907805	198.73509216308594	443.5578308105469	3.372166395187378	8.454261779785156	-3.5041539669036865	11.649333000183105	5.76167751714707	16.731709258400077	21.0	18.0	8118.75373921199	10.355553238790804	12.858242962396819	1.0	1.0	1.75	1.5	1.5	2.0	24.499	18.216	4009.601975246458	225.3851776123047	460.0936279296875	3.5871968269348145	10.264787673950195	-3.4764695167541504	9.414469718933105	6.5327799917877085	17.78191134855252	17.0	18.0	5441.622287882823	7.852268813683727	8.52561164817905	2.0	1.0	1.5	1.75	1.5	2.0	1.0	1964.0	2.0	3.0
A6YkuPiiOOWVspP8Taze19Bfnaz2	16.427	14.849	4412.027545205645	298.3115539550781	454.3111267089844	7.965231418609619	14.880960464477539	-7.455104351043701	14.54015064239502	8.998066081995914	23.37330958532437	27.0	20.0	10059.33967093429	13.593702258019311	17.533068511052363	0.0	4.0	3.0	3.75	2.5	0.0	19.326	15.941	4012.303754375987	266.4212646484375	389.9521484375	6.24339485168457	11.928472518920898	-5.990588665008545	10.040010452270508	8.98327265195341	21.432764470003455	31.0	20.0	8521.8145143488	11.673718512806575	14.370879104932351	0.0	2.0	2.75	3.75	2.75	2.0	0.0	1957.0	1.0	5.0
A9xOhFv0ZCdmuhbFgpLyIFVO4XE3	30.176	25.603	4017.139916539041	159.6954803466797	339.4127197265625	2.9107656478881836	9.414947509765625	-2.769465684890747	7.202106475830078	4.820723425779241	16.53995605659213	16.0	20.0	8565.073820609266	8.157213162485016	7.857666181522756	1.0	1.0	1.75	1.75	2.0	0.0	24.998	20.638	4009.457570641508	199.17823791503906	354.9691467285156	3.2912275791168213	10.417830467224121	-3.125150203704834	8.058612823486328	7.070796622547188	17.37376871031201	15.0	14.0	8357.381621416784	10.825623861938839	10.065451683207831	1.0	1.0	1.75	2.25	1.5	1.0	0.0	1967.0	2.0	4.0
AAdLV6usjNN8jyHOOHOTTK6zea82	25.48	22.459	3945.8016576777954	176.07325744628906	296.34716796875	3.284595012664795	6.783041477203369	-3.3900859355926514	7.185774326324463	6.326051467865739	15.813482651122115	21.0	17.0	9771.797905877007	9.589595589673216	10.045753166835306	2.0	2.0	1.5	2.0	2.25	2.0	26.647	20.408	3780.9731740693032	189.38006591796875	350.6918029785156	3.64957594871521	8.183274269104004	-3.4994592666625977	7.668928146362305	5.576851856256027	14.678783525620183	17.0	14.0	7439.159278444582	9.116616762799733	9.898024562970532	2.0	2.0	1.0	2.25	2.25	2.0	1.0	1950.0	2.0	3.0
AEc5CA3mmTXFoz5RV5rhoUhqafr1	23.275	19.349	4229.88942813219	222.5671844482422	589.31298828125	5.033015727996826	19.676006317138672	-4.623651027679443	16.957426071166992	6.119102668988381	16.672862688289165	15.0	14.0	7660.976365171582	10.380726782075314	10.197044791306286	3.0	4.0	2.0	2.5	2.0	0.0	21.32	17.81	4040.5225783712813	233.4213104248047	602.8915405273438	4.934488773345947	19.51447105407715	-4.692594051361084	14.108681678771973	5.829952383435664	18.21509630344808	22.0	14.0	7210.493354781787	11.008386801193568	12.23734117583594	4.0	4.0	1.75	2.0	2.0	1.0	1.0	1964.0	1.0	3.0
AILhqceXp0ZgoDvKXCuqHPyqF7E3	21.674	18.659	4342.724590614376	233.66827392578125	575.7845458984375	5.895884037017822	20.547222137451172	-5.858822345733643	18.487638473510742	8.87530546568201	21.38891112951043	29.0	24.0	8596.202123413845	9.203642530421675	14.004255521169084	0.0	3.0	2.0	3.0	1.5	0.0	23.332	17.94	4264.333142119139	241.7422332763672	558.5320434570312	5.64168643951416	16.770885467529297	-5.505693435668945	15.606639862060547	9.447882039632423	23.770262685148985	30.0	29.0	8216.633903918617	9.379719068400247	11.39310167901526	1.0	3.0	1.75	2.25	1.5	2.0	1.0	1982.0	1.0	5.0
AKy2FTvoDRPLDEAWzAIIQsxptd53	18.042	15.566	4169.8693636235985	272.5404968261719	542.2080688476562	5.310732364654541	15.957884788513184	-4.907561779022217	11.649635314941406	9.477642980856244	21.167412862324316	30.0	27.0	8290.186889133507	11.434740536735871	15.055822148611627	1.0	3.0	2.75	4.0	2.5	0.0	18.576	15.447	3927.740002943	258.23406982421875	492.2866516113281	5.365246295928955	14.455517768859863	-4.80558967590332	11.429769515991211	9.523011282259688	22.084616049648186	22.0	24.0	8358.260481949133	11.17414502934376	13.472405607112416	2.0	3.0	2.75	3.75	3.25	0.0	0.0	1984.0	2.0	3.0
